,D,L_amount,Ec,Cfp,Ll,Cr,Ic,TotalCostAuto,TotalCostM
31,11.241597222222222,56.07770833333333,168.23312499999997,140.19427083333332,6.8,7.5,17562.572864444446,831.0169655584381,1797.5119565833334
32,11.112590277777777,60.56298611111111,181.68895833333332,151.40746527777776,4.8,7.9,17783.236180972224,843.0294401953726,1822.4408180972227
33,13.890069444444444,64.120625,192.361875,160.3015625,5.4,10.1,17049.366834236112,812.9023387473223,1752.5840966180556
34,11.276875,63.99138888888889,200.57416666666668,164.27847222222223,1.6,1.5,17805.587939375,844.219100456024,1825.330884215278
35,8.984631944444445,50.14993055555556,150.44979166666667,125.37482638888889,3.2,9.5,17380.582914791667,819.2639598716846,1775.6742095347222
36,10.513958333333331,50.349375,151.048125,125.8734375,6.0,10.0,17080.361808958332,806.7098328792456,1746.4146704791665
37,8.627868055555556,69.4475,208.34250000000003,173.61875000000003,4.4,11.1,17078.673366805553,815.8118261351714,1758.7509984861113
38,8.781958333333334,84.14243055555556,252.4272916666667,210.3560763888889,9.0,3.3,16994.211055555556,817.8156933757778,1757.2118812500003
39,12.821458333333332,63.51861111111111,190.55583333333334,158.79652777777778,9.4,2.9,17037.949748958334,810.3636575254018,1748.464217951389
40,12.149097222222222,79.81652777777778,239.44958333333335,199.54131944444447,11.4,8.3,17219.135678402778,828.5249384527636,1779.4692206180557
41,12.733194444444443,74.36243055555556,223.0872916666667,185.9060763888889,4.4,4.3,17523.336683326386,837.3757106356298,1804.1025676381944
42,11.933541666666668,87.92569444444445,263.77708333333334,219.81423611111111,4.8,10.1,17726.99497529167,855.0106563036728,1835.5645530847228
43,12.243958333333332,75.60340277777777,226.81020833333332,189.00850694444443,5.8,6.6,17409.929648055557,833.6552665890993,1794.579572444445
44,14.089166666666666,63.46666666666667,190.4,158.66666666666669,3.4,10.3,17169.206030208334,817.7845430473579,1764.042853020833
45,15.203541666666666,66.55180555555555,199.65541666666664,166.37951388888888,2.4,5.2,17535.758793541667,834.5357192786174,1800.6749071319446
46,13.774375,66.69548611111111,200.08645833333333,166.73871527777777,3.0,6.6,17506.050251180553,833.4459745306514,1798.2745285902777
47,11.412083333333332,72.35631944444444,217.0689583333333,180.8907986111111,5.4,3.5,16930.090451944445,809.0743945468217,1743.1218611666668
48,12.653333333333332,79.06597222222223,237.19791666666669,197.66493055555557,2.4,9.5,17323.17587958333,831.8391797639722,1789.015803236111
49,13.786458333333334,70.27749999999999,210.83249999999998,175.69374999999997,3.6,9.0,18063.798995069446,861.3658423737191,1857.3989203402778
50,13.039166666666668,74.32159722222222,222.96479166666666,185.80399305555557,3.0,10.3,17588.86432138889,841.9500366817591,1812.9193870000001
51,12.213756944444444,70.08458333333334,210.25375000000003,175.21145833333335,5.0,10.3,17231.879396805554,823.7739175019069,1774.5842945416664
52,14.832083333333337,61.01868055555556,183.0560416666667,152.5467013888889,3.0,6.8,17468.904522430556,829.2240309428817,1791.0558029375002
53,15.271666666666668,61.08166666666667,183.245,152.70416666666668,4.2,10.3,17771.296482499998,844.3214026283827,1822.89989825
54,13.823402777777778,57.84777777777778,173.54333333333335,144.61944444444447,3.0,0.7,16684.984924791665,790.0157678838459,1708.0618883125
55,12.625118055555555,57.35138888888889,172.05416666666667,143.37847222222223,1.2,10.2,17267.457286180557,818.4479056156162,1769.4866432013891
56,14.465347222222224,61.85458333333333,185.56375,154.63645833333334,3.0,10.2,17222.914572763886,819.4056100415523,1768.3234711652774
57,15.117013888888888,62.04180555555556,186.1254166666667,155.1045138888889,3.8,10.2,17041.44723638889,811.5485442266203,1750.443598638889
58,15.427083333333334,59.35256944444445,178.05770833333335,148.38142361111113,4.0,5.2,16922.291456875,803.4137705481462,1734.8310241597223
59,15.330486111111112,74.48604166666667,223.458125,186.21510416666666,4.6,8.5,17079.51612861111,819.1794270387262,1761.7605885555558
60,16.142777777777777,77.28437500000001,231.85312500000003,193.21093750000003,3.8,4.6,16982.580645625,815.0743930354452,1752.3271860902778
